term,en,pl
MakingOf/Souls/Fitz info 2,"Catherine and I really enjoyed the image of a big, muscular man using tiny gardening tools. However, none of those poses made it into the final game.

Fitz kept his little glasses right up into production. But after I received Josh Tomar's excellent voice samples, I realised Fitz was becoming more emotionally vulnerable - so I took the glasses away.

-Adam","Catherine i ja naprawdę lubiliśmy obraz wielkiego, umięśnionego mężczyzny używającego malutkich narzędzi ogrodniczych. Jednak żadna z tych póz nie trafiła do finalnej gry.

Fitz zachował swoje małe okulary aż do produkcji. Ale po tym, jak otrzymałem świetne próbki głosu od Josha Tomara, zdałem sobie sprawę, że Fitz staje się bardziej emocjonalnie wrażliwy - więc zabrałem mu okulary.

-Adam"
MakingOf/Souls/Fitz info 3,"Fitz was described to me (by Adam) as someone who was 'accidentally' good looking.

I started to think about those poster boys from boy-bands in the 90’s and knew I had to try out some classic curtained hair on him.

-Catherine","Fitz został mi opisany (przez Adama) jako ktoś, kto jest 'przypadkowo' przystojny.

Zaczęłam myśleć o tych plakatowych chłopcach z boysbandów lat 90. i wiedziałam, że muszę wypróbować na nim klasyczną fryzurę z 'zasłoną' na oczach.

-Catherine"
MakingOf/Souls/Fitz info 4,"I made Fitz overly muscular, because I loved the idea of him seeming like this gentle giant who was intimidatingly large and potentially threatening.

When Fitz had glasses, I had a lot of fun imagining him lurking in the shadows, his round cold spectacles staring back at you.

-Catherine","Zrobiłam Fitza nadmiernie umięśnionym, bo uwielbiałam pomysł, żeby wydawał się takim łagodnym olbrzymem, który jest onieśmielająco wielki i potencjalnie groźny.

Kiedy Fitz miał okulary, świetnie się bawiłam, wyobrażając go sobie czającego się w cieniu, jego okrągłe, zimne okulary wpatrujące się w ciebie z powrotem.

-Catherine"
MakingOf/Souls/Fitz info 5,"I think there are probably more drawings of Fitz on this slide than actual frames of animation in the game! Ultimately it worked best for him to be almost creepily static.

He's a kind soul, but has trouble around people, so limiting his movements helped make him come across as tense and uncomfortable.

-Jonathan","Myślę, że na tym slajdzie jest chyba więcej rysunków Fitza niż faktycznych klatek animacji w grze! Ostatecznie najlepiej sprawdziło się, żeby był niemal niepokojąco statyczny.

Jest dobrą duszą, ale ma problem z ludźmi, więc ograniczenie jego ruchów pomogło sprawić, że wydaje się spięty i niekomfortowy.

-Jonathan"
MakingOf/Souls/Flora info 1,"I found the right shape for Flora really early on, and she set the tone for how 'weird' the character designs could be - how far we could stretch them away from typical human anatomy.

Flora wears a simple black dress, with absolutely no details at all. In fact, she exists entirely in monochrome - which hints at the bleak and mournful world in which she inhabits.

-Adam","Znalazłem odpowiedni kształt dla Flory bardzo wcześnie, i to ona nadała ton temu, jak 'dziwaczne' mogą być projekty postaci - jak daleko możemy je rozciągnąć od typowej ludzkiej anatomii.

Flora nosi prostą czarną sukienkę, zupełnie bez żadnych detali. Właściwie istnieje całkowicie w monochromie - co nawiązuje do ponurego i żałobnego świata, w którym mieszka.

-Adam"
MakingOf/Souls/Flora info 2,"Since Flora was a very quiet and reserved character, I felt like I wanted to show that in her design too.

Adam’s original sketches of her were very inspiring and we didn’t really move far from them.

I really wanted to explore Flora’s warm side as her character felt quite steely and ghost-like.

-Catherine","Ponieważ Flora była bardzo cichą i powściągliwą postacią, chciałam to też pokazać w jej projekcie.

Oryginalne szkice Adama były bardzo inspirujące i tak naprawdę niewiele od nich odeszliśmy.

Naprawdę chciałam odkryć ciepłą stronę Flory, bo jej postać wydawała się dość stalowa i widmowa.

-Catherine"
MakingOf/Souls/Flora info 3,"Flora is an incredibly rigid character with minimal movement and poses.

I really wanted to figure out a way to give her more energy and variety without losing this stoic appearance, including small hand gestures. I made a particular sketch with her hair flowing in the wind and this became a great way to make her more animated.

-Catherine","Flora to niesamowicie sztywna postać o minimalnym ruchu i pozach.

Naprawdę chciałam wymyślić sposób, żeby dać jej więcej energii i różnorodności, nie tracąc tego stoickiego wyglądu, w tym drobne gesty dłoni. Zrobiłam konkretny szkic z jej włosami powiewającymi na wietrze i to stało się świetnym sposobem, żeby uczynić ją bardziej ożywioną.

-Catherine"
MakingOf/Souls/Flora info 4,"Flora moves less than anyone but her one big animation is definitely the heaviest in the whole game.

Thankfully, I'm a real sucker for flapping hair and fabric, so I relished an excuse to go all out and make it really character-defining.

Please go and talk to her as much as possible so you can see it again and again.

-Jonathan","Flora rusza się mniej niż ktokolwiek inny, ale jej jedna wielka animacja jest zdecydowanie najcięższa w całej grze.

Na szczęście uwielbiam powiewające włosy i tkaniny, więc z przyjemnością wykorzystałem okazję, żeby pójść na całość i uczynić to naprawdę definiującym postać.

Proszę, rozmawiajcie z nią jak najczęściej, żeby móc to oglądać w kółko.

-Jonathan"
MakingOf/Souls/Freya info 1,"The specifics of Freya's character took a while to emerge, but from the earliest point I knew I wanted her to be open-minded... and a bit of a hippie.

Freya exists in a slightly different space from the other inhabitants - she is very aware of the wider world outside the house. This makes her something of an outsider, even though she is very popular within Tangle Tower.

-Adam



","Szczegóły postaci Freyi wyłaniały się przez pewien czas, ale od samego początku wiedziałem, że chcę, żeby była otwarta na świat... i trochę hippiską.

Freya istnieje w nieco innej przestrzeni niż inni mieszkańcy - jest bardzo świadoma szerszego świata poza domem. Czyni to z niej coś w rodzaju outsiderki, mimo że jest bardzo lubiana w Tangle Tower.

-Adam



"
MakingOf/Souls/Freya info 2,"Freya wears a white dress, to suggest the purity of her soul. Importantly, it's spattered with colour from her paint, suggesting she's not afraid of making a mess and going against convention.

In the final design, her dress became more of a tunic - with a high waisted belt and long sleeves. I like to think this makes Freya look a little bit like a wizard.

-Adam","Freya nosi białą sukienkę, sugerującą czystość jej duszy. Co ważne, jest ochlapana kolorami z jej farb, sugerując, że nie boi się bałaganu i sprzeciwiania się konwencji.

W finalnym projekcie jej sukienka stała się bardziej tuniką - z wysoko podpiętym paskiem i długimi rękawami. Lubię myśleć, że dzięki temu Freya wygląda trochę jak czarodziejka.

-Adam"
MakingOf/Souls/Freya info 3,"A curious, brave little painter.

When I made concepts, I didn’t want a stereotypical depiction of an artist, but I couldn’t resist the paint splodges.

I based her initial sketches off bohemian art students I used to see when I was studying art. Eventually we needed her to feel younger, so this effect became more subtle.

-Catherine","Ciekawska, odważna, mała malarka.

Kiedy tworzyłam koncepty, nie chciałam stereotypowego wizerunku artystki, ale nie mogłam się oprzeć plamom farby.

Oparłam jej wstępne szkice na bohemijskich studentach sztuki, których widywałam, gdy sama studiowałam sztukę. Ostatecznie potrzebowaliśmy, żeby wydawała się młodsza, więc ten efekt stał się bardziej subtelny.

-Catherine"
MakingOf/Souls/Freya info 4,"At one point I tried to give her a paint blob-like bun, but in the end this felt too close to Fifi’s hairstyle - it was important that all 3 of the younger girls of Tangle Tower felt visually different.

We tried out a green bob and it stuck.

-Catherine","W pewnym momencie próbowałam dać jej kok przypominający plamę farby, ale ostatecznie było to zbyt bliskie fryzurze Fifi - ważne było, żeby wszystkie trzy młodsze dziewczyny z Tangle Tower wyglądały wizualnie odmiennie.

Wypróbowaliśmy zieloną fryzurę na boba i się przyjęła.

-Catherine"
MakingOf/Souls/Freya info 5,"I never ended up doing any animation of Freya, but I drew these because she's actually one of my favourite character designs in the game.

As I'm sure you'll find out, there's a good deal more to her than just 'murder victim'.

-Jonathan","Nigdy nie zrobiłem żadnej animacji Freyi, ale narysowałem te obrazy, bo to właściwie jeden z moich ulubionych projektów postaci w grze.

Jestem pewien, że się przekonacie - kryje w sobie znacznie więcej niż tylko 'ofiarę morderstwa'.

-Jonathan"
MakingOf/Souls/Grimoire info 1,"Grimoire is tricky to get right, as he needs to be a flexible mix of silly and heroic, light-hearted and dramatic.

He has a somewhat pretentious manner - projecting the persona of someone more experienced than he actually is.

Importantly, he can be totally sincere when he wants to be.

-Adam","Grimoire jest trudny do dobrego zaprojektowania, bo musi być elastyczną mieszanką głupawości i heroizmu, lekkości i dramatyzmu.

Ma nieco pretensjonalny sposób bycia - projektuje personę kogoś bardziej doświadczonego, niż jest w rzeczywistości.

Co ważne, potrafi być całkowicie szczery, gdy tego chce.

-Adam"
MakingOf/Souls/Grimoire info 2,"One of the challenges of Grimoire's design is his colour palette - brown, brown and brown. He doesn't need to be a super colourful character - in fact, it's important to have contrast between the different characters.

Still, look closely and you'll notice he is actually comprised of various pinks, masquerading as browns.

-Adam","Jednym z wyzwań w projekcie Grimoire'a jest jego paleta kolorów - brąz, brąz i jeszcze raz brąz. Nie musi być super kolorową postacią - w rzeczywistości ważne jest, żeby był kontrast między różnymi postaciami.

Mimo to, przyjrzyj się bliżej, a zauważysz, że tak naprawdę składa się z różnych różów, udających brązy.

-Adam"
MakingOf/Souls/Grimoire info 3,"Detective Grimoire was probably one of the more difficult characters to develop as there was already a strong identity that existed in the previous games.

I felt like he still needed to be the friendly approachable gumshoe, so I tried to stick to round gentle shapes whilst still exaggerated his features. I wanted to work towards an iconic silhouette.

-Catherine","Detektyw Grimoire był chyba jedną z trudniejszych postaci do rozwinięcia, bo istniała już silna tożsamość z poprzednich gier.

Czułam, że wciąż musi być przyjaznym, przystępnym gliniarzem, więc starałam się trzymać okrągłych, łagodnych kształtów, jednocześnie przesadzając jego cechy. Chciałam dążyć do ikonicznej sylwetki.

-Catherine"
MakingOf/Souls/Grimoire info 4,"I wanted to really make sure I had a good grasp on how Grimoire would look from different angles before I tackled his animation.

He's got a bit of a penchant for performance and overwrought gestures, and I think a lot of his personality comes out in his movements.

That said, I never want to draw his bouncing hair again.

-Jonathan","Naprawdę chciałem się upewnić, że dobrze rozumiem, jak Grimoire wygląda z różnych kątów, zanim zabrałem się za jego animację.

Ma pewną słabość do teatralności i przesadnych gestów, i myślę, że wiele z jego osobowości wychodzi w ruchach.

To rzekłszy, nigdy więcej nie chcę rysować jego podskakujących włosów.

-Jonathan"
MakingOf/Souls/Hawkshaw info 1,"The point of Hawkshaw (initially) is to provide a contrast with Grimoire. Where Grimoire is friendly, open and emotionally reactive, Hawkshaw is blunt, stern and emotionally closed off.

As a detective, Hawkshaw is a perfectionist, so her design is all sharp angles and clean lines. She never wastes any energy, even keeping her arms hidden under her cloak unless she needs them.

-Adam","Celem Hawkshaw (początkowo) jest zapewnienie kontrastu wobec Grimoire'a. Tam, gdzie Grimoire jest przyjazny, otwarty i emocjonalnie reaktywny, Hawkshaw jest bezpośrednia, surowa i emocjonalnie zamknięta.

Jako detektyw, Hawkshaw jest perfekcjonistką, więc jej projekt to same ostre kąty i czyste linie. Nigdy nie marnuje energii, nawet trzymając ramiona ukryte pod płaszczem, chyba że ich potrzebuje.

-Adam"
MakingOf/Souls/Hawkshaw info 2,"Detective Grimoire’s much more accomplished rival, Hawkshaw, is the polar opposite to him - stern, incredibly smart and professionally intimidating.

I imagined her turning her nose up at Grimoire, like she is too good for his company.

She uses snappy movements that feel almost mechanically efficient.

-Catherine","Znacznie bardziej utytułowana rywalka detektywa Grimoire'a, Hawkshaw, jest jego biegunowym przeciwieństwem - surowa, niesamowicie bystra i profesjonalnie onieśmielająca.

Wyobrażałam sobie, jak zadziera nos na Grimoire'a, jakby była zbyt dobra na jego towarzystwo.

Używa gwałtownych ruchów, które sprawiają wrażenie niemal mechanicznej wydajności.

-Catherine"
MakingOf/Souls/Hawkshaw info 3,"Everything about Hawkshaw is sharp and correct. The long buttoned-up neck became a defining feature for Hawkshaw, making her seem uptight and rigid.

As Hawkshaw developed, she started to look more and more like a villain from a 90’s cartoon... and we we’re okay with that!

-Catherine","Wszystko w Hawkshaw jest ostre i poprawne. Długa, zapięta pod szyję szyja stała się cechą definiującą Hawkshaw, sprawiając, że wydaje się spięta i sztywna.

W miarę rozwoju Hawkshaw zaczęła wyglądać coraz bardziej jak czarny charakter z kreskówki lat 90... i byliśmy z tym okej!

-Catherine"
MakingOf/Souls/Hawkshaw info 4,"Hawkshaw's cape was a great excuse for me to flex my fabric-animating muscles. I loved contrasting her stiff neck-and-shoulder piece with the billowing cloth.

Her poses in-game seem quite limited when you compare them to each other, but I think they do a lot of work in bringing across her haughty, confident personality.

-Jonathan","Peleryna Hawkshaw była świetną okazją, żeby popisać się umiejętnościami animowania tkanin. Uwielbiałem kontrastować jej sztywny fragment szyi i ramion z powiewającą tkaniną.

Jej pozy w grze wydają się dość ograniczone, gdy porówna się je ze sobą, ale myślę, że wykonują sporo pracy, przekazując jej wyniosłą, pewną siebie osobowość.

-Jonathan"
MakingOf/Souls/Penny info 1,"I thought it would be fun if Penny had multiple birds about her person, with whom she can speak during conversations with Grimoire, perhaps even interrupting her mid-sentence.

This eventually boiled down to the one bird on her head - and instead of talking to it, the joke became that Penny simply treats it as if it were a normal hat.

-Adam","Uznałem, że fajnie by było, gdyby Penny miała przy sobie kilka ptaków, z którymi mogłaby rozmawiać podczas konwersacji z Grimoire'em, może nawet przerywając mu w połowie zdania.

Ostatecznie sprowadziło się to do jednego ptaka na jej głowie - i zamiast rozmawiać z nim, żart polegał na tym, że Penny po prostu traktuje go jak zwykły kapelusz.

-Adam"
MakingOf/Souls/Penny info 2,"Penny is a complex character. At this stage in the design process, I was focused on her duality as both a cool, elegant femme fatale and a pouty, petulant young woman.

Penny's outfit is quite simple, inspired by 1950's high fashion. However, her giant bird gloves accentuate any gestures she chooses to make with her arms - giving her an inescapably melodramatic and hammy energy.

-Adam","Penny to złożona postać. Na tym etapie procesu projektowania skupiałem się na jej dwoistości jako zarówno chłodnej, eleganckiej femme fatale, jak i nadąsanej, kapryśnej młodej kobiety.

Strój Penny jest dość prosty, inspirowany wysoką modą lat 50. Jednak jej olbrzymie rękawiczki-ptaki podkreślają każdy gest, jaki zdecyduje się wykonać ramionami - nadając jej nieuniknioną, melodramatyczną i przesadną energię.

-Adam"
MakingOf/Souls/Penny info 3,"Penny is Tangle Tower’s femme fatale, so we really leant into that. I imagined her as a very glamorous and privileged woman from the 1950’s - a lot of her style is reminiscent of that period.

As the bird-themed character, Adam originally designed her to have a bird in her hair which I then styled onto her like a fancy hat.

-Catherine","Penny jest femme fatale Tangle Tower, więc naprawdę w to poszliśmy. Wyobrażałam ją sobie jako bardzo szykowną i uprzywilejowaną kobietę z lat 50. - wiele z jej stylu nawiązuje do tamtego okresu.

Jako postać związana z ptakami, Adam pierwotnie zaprojektował ją z ptakiem we włosach, który potem ustyliżowałam jak wymyślny kapelusz.

-Catherine"
MakingOf/Souls/Penny info 4,"I loved the idea that Penny could be composed, but drop the facade and become sinister.

There's a sketch of her reading a book surrounded by birds - and then slamming that book shut mid sentence, scaring them away.

-Catherine","Uwielbiałam pomysł, że Penny może być opanowana, ale porzucić fasadę i stać się złowieszcza.

Jest szkic, na którym czyta książkę otoczona ptakami - a potem zatrzaskuje tę książkę w połowie zdania, przestraszając je.

-Catherine"
MakingOf/Souls/Penny info 5,"Penny has ended up being a real fan favourite! I like to think my animation plays a part in that.

She's probably the most emotive of the cast, so bringing that out in her animations was really important.

Her weird wing-arm-sleeve things were a challenge to move convincingly, but I think it was worth it.

-Jonathan","Penny okazała się prawdziwą ulubienicą fanów! Lubię myśleć, że moja animacja ma w tym swój udział.

Jest chyba najbardziej ekspresyjną postacią z całej obsady, więc wydobycie tego w jej animacjach było naprawdę ważne.

Jej dziwne skrzydło-ramię-rękawy były wyzwaniem, żeby poruszać nimi przekonująco, ale myślę, że było warto.

-Jonathan"
MakingOf/Souls/Pointer info 1,"Pointer was conceived as a fairly traditional professor archetype - the sort of person who would have a garden shed full of half-finished inventions.

At this stage in the process, I wasn't sure what kinds of shapes to use. I just knew I wanted Pointer to be short and spindly, so that his physicality would contrast with that of his rival, Felix Fellow.

-Adam","Pointer został pomyślany jako dość tradycyjny archetyp profesora - typ osoby, która miałaby szopę ogrodową pełną niedokończonych wynalazków.

Na tym etapie procesu nie byłem pewien, jakich kształtów użyć. Wiedziałem tylko, że chcę, żeby Pointer był niski i chudy, tak by jego fizyczność kontrastowała z jego rywalem, Felixem Fellow.

-Adam"
MakingOf/Souls/Pointer info 2,"By this point, we had landed on the idea of Pointer being a spaced-out astronomy professor with an airy, philosophical manner.

He was given large eyes for staring into space, and long arms for making sweeping gestures.

His 'hair' is designed to resemble a book, a roof and a bad wig all at the same time.

-Adam","Na tym etapie doszliśmy już do pomysłu, że Pointer to roztargniony profesor astronomii o eterycznym, filozoficznym usposobieniu.

Otrzymał wielkie oczy, żeby wpatrywać się w przestrzeń, i długie ramiona do wykonywania szerokich gestów.

Jego 'włosy' są zaprojektowane tak, by jednocześnie przypominać książkę, dach i kiepską perukę.

-Adam"
MakingOf/Souls/Pointer info 3,"An academical-looking astronomer with a far-away look in his eyes. He’s hiding a few secrets, so I wanted him to seem distrusting and slightly slimy.

I also imagined someone who looked like he may lecture at a British University, so a lot of tweed clothes. I even tried hair that looked like a book resting on his head!

-Catherine","Akademicko wyglądający astronom o dalekim spojrzeniu. Ukrywa kilka sekretów, więc chciałam, żeby wydawał się nieufny i lekko śliski.

Wyobrażałam też sobie kogoś, kto wygląda, jakby mógł wykładać na brytyjskim uniwersytecie, więc dużo tweedowych ubrań. Nawet próbowałam włosów, które wyglądały jak książka spoczywająca na jego głowie!

-Catherine"
MakingOf/Souls/Pointer info 4,"As an astronomer, I envisioned Pointer rapidly tinkering around with his many mechanical apparatus - and I started to think about how his fingers could seem as “clickety-clackety” as his equipment.

I loved the idea of his fingers feeling spider-like adding to his creepy undertones.

-Catherine","Jako astronoma, wyobrażałam sobie Pointera szybko majstrującego przy swoich licznych mechanicznych urządzeniach - i zaczęłam myśleć o tym, jak jego palce mogłyby wydawać się tak samo 'klekoczące', jak jego sprzęt.

Uwielbiałam pomysł, żeby jego palce wydawały się pajęczo, dodając do jego niepokojącego podtekstu.

-Catherine"
MakingOf/Souls/Pointer info 5,"Pointer is probably the character who's most similar to me, and I loved drawing his kooky pretentious arm waves.

The globe was going to be a prop, but was one of several things that just didn't fit and got left out.

Also, that thing on his head: hair, a book, or a birdhouse roof? It is a mystery.

-Jonathan","Pointer to chyba postać najbardziej podobna do mnie, i uwielbiałem rysować jego zwariowane, pretensjonalne machnięcia ramion.

Globus miał być rekwizytem, ale był jedną z kilku rzeczy, które po prostu nie pasowały i zostały pominięte.

A poza tym, ta rzecz na jego głowie: włosy, książka, czy dach domku dla ptaków? To tajemnica.

-Jonathan"
MakingOf/Souls/Poppy info 1,"My first concept for Poppy was someone who really doesn't want to talk to you. Instead, she resolutely faces her piano, protected by a shroud of hair that falls all the way to the floor.

All this adds up to give a ghostly appearance - and by extension, Poppy's music room became something you might find in a haunted mansion.

-Adam
","Moim pierwszym konceptem dla Poppy była osoba, która naprawdę nie chce z tobą rozmawiać. Zamiast tego, uparcie zwraca się twarzą ku swojemu pianinu, chroniona całunem włosów sięgających aż do podłogi.

Wszystko to składa się na widmowy wygląd - i przez rozszerzenie, sala muzyczna Poppy stała się czymś, co można by znaleźć w nawiedzonej rezydencji.

-Adam
"
MakingOf/Souls/Poppy info 2,"I spent a while trying to find the right shapes for Poppy's head and face. For some reason, the moment it began to work for me was when I gave her the little snake-like nose.

A crucial detail of Poppy's design is the single ear poking out. I think it gives her a little bit of much-needed humanity and vulnerability.

-Adam","Spędziłem trochę czasu, próbując znaleźć odpowiednie kształty dla głowy i twarzy Poppy. Z jakiegoś powodu moment, w którym zaczęło mi to wychodzić, nastąpił, gdy dałem jej mały, wężowaty nos.

Kluczowym szczegółem projektu Poppy jest jedno wystające ucho. Myślę, że daje jej trochę bardzo potrzebnego człowieczeństwa i wrażliwości.

-Adam"
MakingOf/Souls/Poppy info 3,"Since Poppy was a shy grungy/gothic teenager, I started with sketches of her as mopey, badly postured and very purple!

Adam’s original sketches included really long hair, and I liked that it felt like gravity was pulling her downward. The hair started to look like a thick curtain, which felt appropriate for her gothic theming.

-Catherine","Ponieważ Poppy była nieśmiałą, mroczną/gotycką nastolatką, zaczęłam od szkiców, na których jest przygnębiona, źle się prezentuje i bardzo fioletowa!

Oryginalne szkice Adama zawierały bardzo długie włosy, i podobało mi się, że wyglądało to, jakby grawitacja ciągnęła ją w dół. Włosy zaczęły wyglądać jak gruba zasłona, co pasowało do jej gotyckiej tematyki.

-Catherine"
MakingOf/Souls/Poppy info 4,"Poppy's poses always centred around sitting at the piano, so to bring some more personality to her I played with idea that her long locks could be used in inventive ways.

Since she’s so reserved, I imagined she would use her hair as a device to veil herself from other people, rarely ever revealing herself.

-Catherine","Pozy Poppy zawsze skupiały się na siedzeniu przy pianinie, więc żeby wydobyć więcej jej osobowości, bawiłam się pomysłem, że jej długie loki mogłyby być używane w pomysłowy sposób.

Skoro jest tak powściągliwa, wyobrażałam sobie, że używałaby włosów jako sposobu na zasłonięcie się przed innymi ludźmi, rzadko kiedy się odsłaniając.

-Catherine"
MakingOf/Souls/Poppy info 5,"Poppy was simultaneously one of my favourite and least favourite characters to draw, as her hair was great fun to animate but also took absolutely ages. It was very important to me that it have the right weight and softness to it.

Also, I referenced some actual video of the piano player who plays her theme for that particular animation.

-Jonathan","Poppy była jednocześnie jedną z moich ulubionych i najmniej ulubionych postaci do rysowania, bo jej włosy były świetną zabawą do animowania, ale też zajmowały strasznie dużo czasu. Bardzo ważne było dla mnie, żeby miały odpowiedni ciężar i miękkość.

Oparłem się też na prawdziwym nagraniu pianisty, który gra jej motyw muzyczny, dla tej konkretnej animacji.

-Jonathan"
MakingOf/Souls/Sally info 1,"Sally appeared in the previous game with her hair down her back in a long plait. However, when redesigning her for this game, I quickly realised this made for a really cluttered silhouette - so I changed it to the bunches.

A key aspect of Sally's face is her eyeshadow - accentuating her 'slightly unimpressed' default facial expression.

-Adam","Sally pojawiła się w poprzedniej grze z włosami spływającymi po plecach w długim warkoczu. Jednak przy przeprojektowywaniu jej do tej gry szybko zdałem sobie sprawę, że tworzyło to naprawdę zagraconą sylwetkę - więc zmieniłem to na kucyki.

Kluczowym aspektem twarzy Sally jest jej cień do powiek - podkreślający jej domyślny wyraz twarzy 'lekko niewzruszony'.

-Adam"
MakingOf/Souls/Sally info 2,"I like characters who wear those little jackets. To me they give off a modern, adventurous energy, so I thought it would be a good outfit for Sally.

Sally's personality expanded for this game. Her starting point is 'slightly bored', but just beneath the surface she has a great deal of passion for detective work - and life in general.

-Adam","Lubię postacie noszące te małe kurtki. Dla mnie emanują nowoczesną, awanturniczą energią, więc uznałem, że będzie to dobry strój dla Sally.

Osobowość Sally rozwinęła się w tej grze. Jej punktem wyjścia jest 'lekkie znudzenie', ale tuż pod powierzchnią kryje wielką pasję do pracy detektywistycznej - i do życia w ogóle.

-Adam"
MakingOf/Souls/Sally info 3,"These drawings show Sally still wearing her hair in the style from the previous game - although Catherine has already started looking for ways to give it a stronger silhouette.

Wait... who is that in the bottom right corner!?

-Adam","Te rysunki pokazują Sally wciąż noszącą włosy w stylu z poprzedniej gry - choć Catherine już zaczęła szukać sposobów, żeby nadać temu silniejszą sylwetkę.

Chwila... kto to jest w prawym dolnym rogu!?

-Adam"
MakingOf/Souls/Sally info 4,"These are designs from a much older version of the game, long before it became Tangle Tower.

You can see how both Sally and Grimoire are about halfway towards their 'Tangle Tower' redesign.

An early story idea was to include the Little Girl in the team. Obviously, we changed our minds.

-Adam","To projekty z dużo starszej wersji gry, na długo zanim stała się Tangle Tower.

Można zobaczyć, jak zarówno Sally, jak i Grimoire są mniej więcej w połowie drogi do swojego przeprojektowania na potrzeby 'Tangle Tower'.

Wczesny pomysł na fabułę zakładał włączenie Małej Dziewczynki do zespołu. Oczywiście zmieniliśmy zdanie.

-Adam"
MakingOf/Souls/Sally info 5,"Sally was a tricky one to get right. She tends to understate her actions, but isn't above throwing in a little bit of pretentiousness. I like to think she's mocking how Grimoire indulges in theatrical gestures.

I think the payoff is worth the effort though, as she's one of the characters whose animations I'm most pleased with.

-Jonathan","Sally była trudną postacią do dobrego zaprojektowania. Ma tendencję do umniejszania swoich działań, ale nie stroni od odrobiny pretensjonalności. Lubię myśleć, że wyśmiewa sposób, w jaki Grimoire lubuje się w teatralnych gestach.

Myślę jednak, że wysiłek się opłacił, bo jest jedną z postaci, z których animacji jestem najbardziej zadowolony.

-Jonathan"
MakingOf/Tabs/Characters,Characters,Postacie
MakingOf/Tabs/Clues,Clues,Tropy
MakingOf/Tabs/Clues II,Clues II,Tropy II
MakingOf/Tabs/Locations,Locations,Lokacje
MakingOf/Views/AstronomyLab info 1,"For a little while, Pointer had a telescope so big that he would have climb up a small tower to reach it.

As elements of the story developed, we felt like a much smaller telescope would be more appropriate to Pointer's character.

-Catherine","Przez chwilę Pointer miał teleskop tak wielki, że musiałby wspiąć się na małą wieżyczkę, żeby do niego dosięgnąć.

W miarę rozwoju elementów fabuły uznaliśmy, że dużo mniejszy teleskop będzie bardziej odpowiedni dla postaci Pointera.

-Catherine"
MakingOf/Views/AstronomyLab info 2,"This room mirrors Flora’s room because it sits at the top one of the towers - hence its round structure.

I enjoyed theming this room a lot!

Church murals inspired the starry night ceiling covered in constellations.

-Catherine","Ten pokój odzwierciedla pokój Flory, bo znajduje się na szczycie jednej z wież - stąd jego okrągła konstrukcja.

Bardzo podobało mi się tworzenie tematyki tego pokoju!

Kościelne malowidła zainspirowały gwiaździsty nocny sufit pokryty konstelacjami.

-Catherine"
MakingOf/Views/AstronomyLab info 3,"The larger window in the astronomy tower's ceiling of suggests perhaps at one time this room was home to much larger and more impressive equipment.

For story reasons, it was important that the desk in the corner looked suspiciously neat and tidy.

-Adam","Większe okno w suficie wieży astronomicznej sugeruje, że może kiedyś ten pokój był domem dla dużo większego i bardziej imponującego sprzętu.

Ze względów fabularnych ważne było, żeby biurko w rogu wyglądało podejrzanie schludnie i porządnie.

-Adam"
MakingOf/Views/Attic info 1,"I wanted this room to feel threatening; a place where you feel like something bad happened - something you weren’t meant to see.

A foreboding red palette and freakish shadowy figures added to that feeling of discomfort.

-Catherine","Chciałam, żeby ten pokój wydawał się groźny; miejsce, gdzie czujesz, że wydarzyło się coś złego - coś, czego nie miałeś zobaczyć.

Złowieszcza czerwona paleta i upiorne, mroczne postacie dodawały do tego uczucia dyskomfortu.

-Catherine"
MakingOf/Views/Attic info 2,"The idea of framing a room with large, silhouetted foreground objects (in this case, the stuffed werewolf) was inspired by the art from classic 1990's adventure games.

It's a good way to make a room feel claustrophobic!

-Adam","Pomysł na obramowanie pokoju wielkimi, sylwetkowymi obiektami na pierwszym planie (w tym przypadku wypchanym wilkołakiem) był zainspirowany grafiką z klasycznych gier przygodowych lat 90.

To dobry sposób, żeby pokój wydawał się klaustrofobiczny!

-Adam"
MakingOf/Views/Aviary info 1,"A giant bird cage attached to the side of Tangle Tower that serves as an aviary.

This meant designing an interior space that was more circular, structurally.

This is somewhere Penny spends a lot of time, so it only felt right that the space should feel elegant.

-Catherine","Gigantyczna klatka dla ptaków przymocowana do boku Tangle Tower, służąca jako ptaszarnia.

Oznaczało to zaprojektowanie przestrzeni wnętrza, która była strukturalnie bardziej okrągła.

To miejsce, gdzie Penny spędza dużo czasu, więc wydawało się słuszne, żeby ta przestrzeń była elegancka.

-Catherine"
MakingOf/Views/Aviary info 2,"The aviary is a strange room in a sense that it has both outdoor and indoor elements.

I worked on blending those elements visually, having gutters for rainwater to escape and frames on the walls to keep it feeling domestic at the same time.

-Catherine","Ptaszarnia to dziwny pokój w tym sensie, że ma zarówno elementy zewnętrzne, jak i wewnętrzne.

Pracowałam nad wizualnym łączeniem tych elementów, dodając rynny do odprowadzania deszczówki i ramki na ścianach, żeby zachować domowy charakter.

-Catherine"
MakingOf/Views/Aviary info 3,"Some time after this layout image was created, we decided to add both the mirror and the writing desk to the aviary.

The idea was to make it feel more lived-in, like you could imagine Penny spending most of her time here.

-Adam","Jakiś czas po stworzeniu tego obrazu układu zdecydowaliśmy się dodać do ptaszarni zarówno lustro, jak i biurko do pisania.

Pomysł polegał na tym, żeby wydawało się bardziej zamieszkane, jakby można sobie wyobrazić Penny spędzającą tu większość czasu.

-Adam"
